x,y,p_y,E
0,0.02,-0.08
0.0049315,0.019199,-0.0801922
0.00986249,0.0183962,-0.0803772
0.0147925,0.0175915,-0.0805555
0.0197209,0.0167851,-0.0807274
0.0246473,0.015977,-0.0808935
0.0295711,0.0151672,-0.0810542
0.0344919,0.0143559,-0.0812099
0.0394092,0.0135431,-0.0813611
0.0443224,0.0127287,-0.0815083
0.0492311,0.0119129,-0.0816519
0.0541347,0.0110957,-0.0817923
0.0590328,0.0102771,-0.0819301
0.0639249,0.00945709,-0.0820656
0.0688104,0.00863576,-0.0821993
0.073689,0.0078131,-0.0823317
0.07856,0.00698913,-0.0824631
0.0834231,0.00616384,-0.082594
0.0882778,0.00533725,-0.0827249
0.0931235,0.00450934,-0.0828562
0.0979599,0.00368012,-0.0829883
0.102786,0.00284957,-0.0831216
0.107603,0.00201768,-0.0832566
0.112408,0.00118443,-0.0833936
0.117202,0.000349804,-0.0835331
0.121984,-0.000486236,-0.0836754
0.126754,-0.00132372,-0.0838211
0.131512,-0.00216267,-0.0839704
0.136256,-0.00300314,-0.0841238
0.140987,-0.00384516,-0.0842816
0.145704,-0.00468879,-0.0844443
0.150407,-0.00553406,-0.0846121
0.155094,-0.00638105,-0.0847855
0.159766,-0.00722979,-0.0849649
0.164423,-0.00808036,-0.0851505
0.169063,-0.00893283,-0.0853428
0.173687,-0.00978724,-0.085542
0.178294,-0.0106437,-0.0857486
0.182883,-0.0115022,-0.0859628
0.187454,-0.012363,-0.0861849
0.192007,-0.013226,-0.0864153
0.196542,-0.0140913,-0.0866543
0.201057,-0.0149591,-0.0869022
0.205553,-0.0158294,-0.0871592
0.210029,-0.0167023,-0.0874257
0.214485,-0.0175779,-0.0877019
0.218919,-0.0184564,-0.0879882
0.223333,-0.0193377,-0.0882846
0.227726,-0.0202221,-0.0885916
0.232096,-0.0211096,-0.0889092
0.236444,-0.0220003,-0.0892379
0.24077,-0.0228944,-0.0895778
0.245073,-0.0237919,-0.089929
0.249352,-0.024693,-0.0902919
0.253608,-0.0255978,-0.0906665
0.257839,-0.0265064,-0.0910532
0.262047,-0.0274189,-0.091452
0.266229,-0.0283355,-0.0918632
0.270386,-0.0292562,-0.0922869
0.274518,-0.0301812,-0.0927232
0.278624,-0.0311107,-0.0931723
0.282704,-0.0320447,-0.0936343
0.286758,-0.0329834,-0.0941093
0.290784,-0.033927,-0.0945975
0.294784,-0.0348754,-0.0950989
0.298756,-0.035829,-0.0956136
0.3027,-0.0367877,-0.0961418
0.306617,-0.0377519,-0.0966834
0.310505,-0.0387215,-0.0972385
0.314364,-0.0396967,-0.0978073
0.318195,-0.0406777,-0.0983896
0.321996,-0.0416645,-0.0989856
0.325768,-0.0426574,-0.0995952
0.329509,-0.0436565,-0.100219
0.333221,-0.0446618,-0.100856
0.336903,-0.0456736,-0.101506
0.340554,-0.046692,-0.10217
0.344174,-0.0477171,-0.102848
0.347763,-0.048749,-0.10354
0.35132,-0.0497879,-0.104244
0.354846,-0.0508339,-0.104963
0.35834,-0.0518872,-0.105694
0.361802,-0.0529479,-0.106439
0.365231,-0.054016,-0.107197
0.368628,-0.0550919,-0.107968
0.371992,-0.0561755,-0.108752
0.375323,-0.0572669,-0.109549
0.378621,-0.0583665,-0.110359
0.381886,-0.0594742,-0.111181
0.385116,-0.0605901,-0.112015
0.388313,-0.0617145,-0.112862
0.391476,-0.0628474,-0.113721
0.394605,-0.063989,-0.114591
0.397699,-0.0651393,-0.115473
0.400759,-0.0662985,-0.116367
0.403784,-0.0674666,-0.117271
0.406774,-0.0686439,-0.118187
0.409729,-0.0698304,-0.119113
0.412648,-0.0710262,-0.12005
0.415533,-0.0722315,-0.120997
0.418381,-0.0734462,-0.121955
0.421194,-0.0746706,-0.122921
0.423971,-0.0759047,-0.123898
0.426713,-0.0771486,-0.124883
0.429418,-0.0784024,-0.125877
0.432087,-0.0796661,-0.12688
0.434719,-0.08094,-0.127891
0.437315,-0.082224,-0.12891
0.439875,-0.0835182,-0.129936
0.442398,-0.0848227,-0.130969
0.444884,-0.0861376,-0.13201
