x,y,p_y,E
0,-0.12,0
0.00484192,-0.119993,0.00134389
0.00968348,-0.119973,0.00268715
0.008384,-0.23966,0.0911163
0.00419995,-0.238734,0.0940801
1.56754e-005,-0.237778,0.0970303
-0.0041686,-0.236793,0.0999662
-0.00835265,-0.235779,0.102887
-0.0071537,-0.0108686,-0.122551
-0.00230768,-0.0120935,-0.122435
0.00253856,-0.0133173,-0.122306
0.00738455,-0.0145396,-0.122165
0.00860755,-0.033372,0.35241
0.00507733,-0.0298462,0.352736
0.00154665,-0.0263174,0.353025
-0.00198419,-0.0227859,0.353276
-0.00551483,-0.019252,0.353491
-0.00904494,-0.0157162,0.353668
-0.00950582,0.271996,-0.1934
-0.00560787,0.270052,-0.195376
-0.00170907,0.268088,-0.197343
0.00219001,0.266105,-0.1993
0.00608874,0.264102,-0.201249
0.00998655,0.26208,-0.203188
0.00826347,0.189956,0.385335
0.00561892,0.193801,0.383783
0.0029736,0.197631,0.382209
0.000327855,0.201445,0.380612
-0.00231793,0.205243,0.378992
-0.00496339,0.209025,0.37735
-0.00760815,0.21279,0.375685
-0.00895502,0.433327,-0.194107
-0.0061499,0.431374,-0.196562
-0.00334363,0.429396,-0.199013
-0.000536747,0.427394,-0.201462
0.00227024,0.425367,-0.203908
0.00507681,0.423315,-0.206351
0.00788244,0.42124,-0.208791
0.00923634,-0.101652,0.47099
0.00792959,-0.0969362,0.472081
0.0066222,-0.0922102,0.473116
0.00531426,-0.0874741,0.474095
0.00400589,-0.0827285,0.475018
0.00269719,-0.0779739,0.475886
0.00138825,-0.073211,0.476699
7.92011e-005,-0.0684401,0.477457
-0.00122986,-0.063662,0.478161
-0.00253881,-0.0588771,0.478812
-0.00384753,-0.0540859,0.479408
-0.00515592,-0.0492891,0.479952
-0.00646383,-0.0444871,0.480442
-0.00777116,-0.0396804,0.48088
-0.00907778,-0.0348697,0.481266
-0.00902943,0.615963,0.0338109
-0.00744525,0.61629,0.0314451
-0.00585941,0.616592,0.0290803
-0.00427226,0.616871,0.0267163
-0.00268416,0.617127,0.024353
-0.00109546,0.617358,0.0219905
0.000493484,0.617566,0.0196284
0.00208232,0.617751,0.0172669
0.00367069,0.617912,0.0149056
0.00525824,0.618049,0.0125446
0.00684461,0.618163,0.0101837
0.00842946,0.618253,0.00782289
0.00882364,0.0770477,-0.475018
0.00745801,0.072294,-0.47571
0.00609152,0.0675336,-0.476361
0.00472434,0.0627669,-0.47697
0.00335663,0.0579944,-0.477537
0.00198854,0.0532163,-0.478063
0.000620233,0.0484333,-0.478545
-0.000748143,0.0436456,-0.478984
-0.00211644,0.0388537,-0.47938
-0.0034845,0.0340581,-0.479731
-0.0048522,0.0292593,-0.480038
-0.00621938,0.0244575,-0.480299
-0.00758591,0.0196534,-0.480515
-0.00895165,0.0148474,-0.480686
-0.00925375,0.406237,0.223869
-0.00643533,0.408464,0.221454
-0.00361573,0.410667,0.219036
-0.000795485,0.412845,0.216614
0.00202491,0.414999,0.214188
0.00484493,0.417128,0.211758
0.00766407,0.419234,0.209325
0.00817704,0.231472,-0.36441
0.00549702,0.227819,-0.36618
0.00281621,0.224148,-0.367929
0.000134991,0.22046,-0.369658
-0.00254625,0.216755,-0.371366
-0.00522713,0.213033,-0.373054
-0.00790726,0.209294,-0.37472
-0.00849357,0.270897,0.215829
-0.00470916,0.273045,0.213848
-0.000924032,0.275174,0.211858
0.00286124,0.277282,0.209859
0.00664607,0.279371,0.20785
0.00829117,0.0278089,-0.357749
0.00480964,0.0242301,-0.358003
0.00132761,0.020649,-0.358222
-0.00215455,0.0170658,-0.358407
-0.0056365,0.013481,-0.358558
-0.00911787,0.00989476,-0.358674
-0.0055961,0.0180305,0.128926
-0.000768635,0.0193189,0.128742
0.00405891,0.0206053,0.128547
0.00888604,0.0218898,0.128338
0.00743103,-0.240212,-0.11978
0.00332378,-0.241395,-0.116792
-0.000783638,-0.242548,-0.113787
-0.00489102,-0.243671,-0.110765
-0.00899814,-0.244763,-0.107727
-0.00841841,-0.107847,-0.00227016
-0.00354504,-0.107864,-0.00107564
0.00132862,-0.107868,0.000119347
0.00620217,-0.107861,0.00131419
0.0075781,-0.244296,0.109588
0.00347233,-0.243185,0.112619
-0.000633623,-0.242044,0.115634
-0.00473954,-0.240873,0.118631
-0.00884521,-0.239671,0.121611
-0.00632498,0.022079,-0.128729
-0.0014987,0.0207907,-0.128939
0.00332775,0.0195003,-0.129137
0.00815385,0.018208,-0.129322
0.00808351,0.0121997,0.358631
0.00460221,0.0157853,0.358493
0.00112045,0.0193694,0.35832
-0.00236144,0.0229516,0.358113
-0.00584307,0.0265316,0.357871
-0.00932409,0.0301089,0.357595
-0.00898588,0.280569,-0.207095
-0.00520386,0.278488,-0.20911
-0.00142104,0.276387,-0.211114
0.00236201,0.274265,-0.21311
0.00614468,0.272124,-0.215096
0.00992642,0.269964,-0.217072
0.00738537,0.210755,0.373667
0.00469941,0.214483,0.371992
0.00201279,0.218195,0.370297
-0.000674124,0.221889,0.368581
-0.00336094,0.225566,0.366844
-0.00604727,0.229226,0.365087
-0.00873271,0.232868,0.36331
-0.00720217,0.417455,-0.210793
-0.00437844,0.415335,-0.213224
-0.00155392,0.413191,-0.21565
0.0012709,0.411022,-0.218073
0.00409548,0.408829,-0.220492
0.00691931,0.406612,-0.222907
0.00974189,0.404371,-0.225318
0.00966722,0.0218782,0.480129
0.00829171,0.0266784,0.479891
0.00691532,0.0314759,0.479608
0.0055382,0.0362704,0.479281
0.00416048,0.0410614,0.478909
0.00278231,0.0458484,0.478493
0.00140384,0.0506311,0.478034
2.52196e-005,0.0554089,0.477532
-0.00135341,0.0601816,0.476987
-0.00273188,0.0649485,0.476401
-0.00411005,0.0697094,0.475772
-0.00548775,0.0744639,0.475103
-0.00686481,0.0792114,0.474394
-0.00824109,0.0839516,0.473644
-0.0096164,0.0886841,0.472854
-0.00846414,0.617658,-0.0116404
-0.00687283,0.61753,-0.0140027
-0.00527998,0.617378,-0.0163651
-0.00368595,0.617203,-0.0187277
-0.0020911,0.617003,-0.0210907
-0.00049578,0.616781,-0.0234541
0.00109965,0.616534,-0.025818
0.00269483,0.616264,-0.0281825
0.00428942,0.615971,-0.0305478
0.00588304,0.615653,-0.0329139
0.00747536,0.615312,-0.035281
0.009066,0.614948,-0.0376491
0.00886391,-0.0478641,-0.480137
0.0075584,-0.0526629,-0.47961
0.00625223,-0.0574562,-0.479029
0.00494549,-0.0622433,-0.478395
0.00363833,-0.0670239,-0.477707
0.00233085,-0.0717973,-0.476965
0.00102316,-0.076563,-0.476168
-0.000284603,-0.0813205,-0.475316
-0.00159235,-0.0860691,-0.474409
-0.00289996,-0.0908085,-0.473447
-0.00420734,-0.0955379,-0.472428
-0.00551437,-0.100257,-0.471354
-0.00682097,-0.104965,-0.470223
-0.00812702,-0.109661,-0.469035
-0.00943244,-0.114345,-0.46779
-0.00990603,0.420992,0.209017
-0.00710092,0.42307,0.206577
-0.00429451,0.425124,0.204134
-0.0014873,0.427153,0.201689
0.00132018,0.429157,0.19924
0.00412742,0.431138,0.196789
0.00693389,0.433093,0.194335
0.00973907,0.435024,0.191877
0.00968781,0.213342,-0.375595
0.00704609,0.209578,-0.377263
0.00440338,0.205797,-0.378909
0.00176004,0.202,-0.380532
-0.000883545,0.198186,-0.382133
-0.00352701,0.194357,-0.38371
-0.00616998,0.190512,-0.385264
-0.0088121,0.186652,-0.386795
-0.00802057,0.261794,0.200494
-0.00410688,0.263789,0.198557
-0.000192565,0.265765,0.19661
0.00372178,0.267721,0.194654
0.00763556,0.269658,0.192689
0.00919421,-0.0214191,-0.352726
0.00565776,-0.0249452,-0.35249
0.00212077,-0.0284687,-0.352216
-0.00141643,-0.0319894,-0.351904
-0.00495349,-0.0355067,-0.351555
-0.00849009,-0.0390204,-0.351169

